city,location,latitude,longitude,count,location_freq
Lahore,BOR - Board of Revenue Housing Society,31.478452008403362,74.29684598319328,119,0.0010227260493707543
Lahore,Defence Road,31.39455764437802,74.22209292476386,119,0.001711720440525789
Lahore,Canal Fort II,31.58517600396522,74.49919704164044,118,0.0009796638999235647
Lahore,Izmir Town,31.41960866666667,74.18705629914531,117,0.0010119605120089568
Lahore,Main Canal Bank Road,31.47623911553081,74.30992031748924,116,0.0009366017504763751
Lahore,Lalazar,31.466600885964912,74.24532757017545,114,0.0013995198570336638
Lahore,Mughalpura,31.567872935644598,74.37894993503599,105,0.0010011949746471596
Lahore,Aashiana Road,31.42909961729962,74.37900259250236,103,0.0008935396010291853
Lahore,Taj Bagh Scheme,31.563047273010714,74.41438640945346,103,0.0008504774515819957
Lahore,Walton Road,31.477955831350876,74.35820715428132,102,0.0007966497647730087
Lahore,Ichhra,31.53341596108565,74.31647310224066,101,0.0008504774515819957
Lahore,Islampura,31.56628158369884,74.29895889754897,101,0.0007966497647730087
Lahore,Harbanspura Road,31.58024489986234,74.40642888492333,100,0.0008504774515819957
Lahore,Green Town,31.434741999999996,74.30472893548388,93,0.001194974647159513
Lahore,Labor Colony,31.403960000000005,74.214497,92,0.0003014350461303276
Lahore,Revenue Society,31.450578123849738,74.28845689811412,92,0.0008181808394966035
Lahore,Daroghewala,31.588349488457666,74.40098219355473,90,0.0007643531526876164
Lahore,Baghbanpura,31.584619009112608,74.37306852558469,87,0.0006782288537932371
Lahore,Shadab Garden,31.422779237323425,74.35510787113714,87,0.0006782288537932371
Lahore,Green Cap Housing Society,31.39866979820012,74.35493212828962,82,0.0006997599285168319
Lahore,Shah Jamal,31.52759336912542,74.32950480716694,81,0.0006351667043460475
Lahore,Fateh Garh,31.571164948156053,74.40238102891597,77,0.0005598079428134655
Lahore,NFC 1,31.41698434694104,74.26899843517987,77,0.0007105254658786293
Lahore,Shadbagh,31.602446299218986,74.34011749483716,76,0.0006136356296224526
Lahore,Ghous Garden,31.586274753424657,74.47911936986301,73,0.0006566977790696423
Lahore,Kahna,31.37350963285542,74.36261244874095,71,0.0006459322417078448
Lahore,Bahria Nasheman,31.3199884438315,74.40285152615176,68,0.0005705734801752629
Lahore,Abdalians Cooperative Housing Society,31.455943548935196,74.26855002832123,67,0.0005813390175370604
Lahore,Sui Gas Housing Society,31.450041104477616,74.38974844776119,67,0.0005921045548988577
Lahore,Chungi Amar Sadhu,31.449949461938836,74.35441778512599,66,0.0005921045548988577
Lahore,Bankers Co-operative Housing Society,31.450073460317462,74.39466520634922,63,0.0005382768680898707
Lahore,Gulshan-e-Lahore,31.424589809523813,74.25246825396825,63,0.0005705734801752629
Lahore,Iqbal Park,31.589839831189373,74.31159729990169,62,0.0005598079428134655
Lahore,Manawan,31.590873159328805,74.47835530602373,61,0.0005059802560044784
Lahore,Nawab Town,31.45266913407595,74.24907267901304,60,0.0004736836439190862
Lahore,Al Hafeez Gardens,31.589076103448278,74.47581227586207,58,0.0005167457933662759
Lahore,Clifton Colony,31.52082496363636,74.30242481818182,55,0.000441387031833694
Lahore,Nishat Colony,31.496091092592593,74.39323399999999,54,0.00041985595711009914
